name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Rejoice Medical Clinic,e5BVJo58Fqu,18927,hTylTMl1aid,Rejoice Medical clinic,OFF MAJENGO-LUSIOLA MARKET,,,,POINT,"[34.69858,0.01765]",,,,,
St Elizabeth Lwak Mission Health Centre,PvuLFowO5Cs,13739,kazFsB6YZ6J,St. Elizabeth Lwak Missio,,,,,POINT,"[34.35,-0.13]",,,,,
Port Florence Clinic,LWizhuTSIhC,18774,bcaDvBIDj6b,Port Florence Clinic,Within Siaya Town Near Mwisho Hotel,,,,POINT,"[34.29105,0.05627]",,,,,
Ashburn Ohuru Dispensary,GqpnFjeQXTM,17524,hMo6PZnvQqb,Ashburn Ohuru Dispensary,,,,,NONE,,,,,,
Rangala Health Centre,ytVjSxVQbQ2,14033,rngZkqTBd03,Rangala Health Centre,,,,,POINT,"[34.33179,0.15529]",,,,,
Randago Dispensary,tKxiY0VjNrr,17521,hMo6PZnvQqb,Randago Dispensary,,,,,POINT,"[34.29287,0.01429]",,,,,
St Paul Dispensary,Xac1eOb2dTq,14123,pHKNjOmIqg4,St Paul Dispensary,,,,,POINT,"[34.29315,0.16325]",,,,,
Abidha Health Centre,SlmxDUIybki,13461,cfUqqHJA6z4,Abidha Health Centre,,,,,POINT,"[34.41064,-0.15902]",,,,,
Pap Oriang' Dispensary,CF5rXY2iwya,,hMo6PZnvQqb,Pap Oriang' Dispensary,,,,,NONE,,,,,,
Bar Olengo Dispensary,sK3DDy5tVCy,13499,hMo6PZnvQqb,Bar Olengo Dispensary,,,,,POINT,"[34.21078,0.01515]",,,,,
Nyambare Health Centre,q0HFYe46rHe,13904,utYTK2xBC3k,Nyambare Health Centre,,,,,POINT,"[34.10204,0.13342]",,,,,
Sikalame Dispensary,BvSVueanUP2,14087,rngZkqTBd03,Sikalame Dispensary,,,,,POINT,"[34.4051,0.16876]",,,,,
Banja Health Centre,oYc9S0YvbLH,15805,r6KB3hMzaXh,Banja Health Centre,,,,,POINT,"[34.8298,0.04438]",,,,,
Sigomere Health Centre,z4pEZ9GMUj7,14085,WrmJKkvfjDl,Sigomre Health Centre,,,,,POINT,"[34.3645,0.1963]",,,,,
Kagwa Health Centre,T9MIrcv0VeS,13644,IqPuAjRYM1t,Kagwa Health Centre,,,,,POINT,"[34.25665,-0.22851]",,,,,
Reach-out Centre Trust,o3BEH7zeg8y,,ByAmsolBen5,Reach-out Centre Trust,,,,,NONE,,,,,,
Tingare Dispensary,n8Ox0LYd7Di,14147,WrmJKkvfjDl,Tingare Dispensary,,,,,POINT,"[34.3857,0.2588]",,,,,
Nadanya Dispensary,gkuMI9M275m,16060,QbCSvi9H3CN,Nadanya Dispensary,,,,,POINT,"[34.68,0.1]",,,,,
Bar Aluru Dispensary (Rarieda),yonouRgu7l7,13497,kazFsB6YZ6J,Bar Aluru Dispensary,,,,,POINT,"[34.3383,-0.11998]",,,,,
Kibigori Dispensary,SXegfern6PF,13687,FFfi4zTqdH2,Kibigori Dispensary,,,,,POINT,"[35.18199,-0.03911]",,,,,
Bwiti Dispensary,A0Ln8q092qB,17894,oJkRlx56eac,Bwiti  Dispensary,Dispensary,,,,NONE,,,,,,
Manyuanda Sub County Refferal Hospital,gzocEzWT73W,13770,ulkhuNyw2MH,Manyuanda Sub County Refferal Hospital,,,,,POINT,"[34.46953,-0.14141]",,,,,
Ukwala Sub County Hospital,izw2qiqKFYI,14156,AxesNVgsvhq,Ukwala Sub County Hospital,,,,,POINT,"[34.18806,0.1931]",,,,,
Bodi Health Centre,gYaEWAxDwbL,13503,o6cVZ72goEk,Bodi Health Centre,,,,,POINT,"[34.51242,-0.16328]",,,,,
Ebusyubi Dispensary,QiAHGmf0031,15867,gvz1kfj99I3,Ebusyubi Dispensary,,,,,POINT,"[34.55698,0.00968]",,,,,
Children's Support Centre Emurembe,CIuooXol8YE,18329,AgnY1dRfILu,Emurembe Children Support,,,,,POINT,"[34.67416,0.10508]",,,,,
Ebukoolo Dispensary,EG1SVurEMgh,17113,HxODkmO42Nw,Ebukoolo Dispensary,,,,,POINT,"[34.56529,0.07111]",,,,,
Junction Medical Clinic,PYpFtijsCdO,16450,NHcPsj2IMSr,Junction Medical Clinic,,,,,POINT,"[34.7328,0.1152]",,,,,
Alliance Clinic,lBSKqMNnHEz,15794,NHcPsj2IMSr,Alliance Clinic,,,,,POINT,"[34.73399,0.11834]",,,,,
Ipali Health Centre,Xm3UkkgGu65,15904,HxODkmO42Nw,Ipali Health Centre,,,,,POINT,"[34.58067,0.0505]",,,,,
Mwichio Amua Medical Clinic,w5kcCzrN24S,16057,rF4SKTlT0XH,Mwichio Amua MC,,,,,POINT,"[34.60972,0.07349]",,,,,
Kapchemwani Dispensary,FQYIEOl4hmM,15921,d7jBlFuDPt7,Kapchemwani Dispensary,,,,,POINT,"[34.76278,0.03782]",,,,,
Bay Way Medical Clinic,gGWCryggS8Z,15806,P35Hsu3jEza,Bay Way Medical Clinic,,,,,POINT,"[34.56958,0.00125]",,,,,
Gram's Medical Clinic,YwNNF2PBc5H,20946,ZD3ThdrdoTN,Gram's Medical Clinic,Situated along Kisumu Busia Road within Luanda Town,,,,NONE,,,,,,
Mummy's Medical Clinic,k2WPRyAHIXH,16039,P35Hsu3jEza,Mummy's Medical Clinic,,,,,POINT,"[34.57765,0.01913]",,,,,
Luanda Town Dispensary,qIGDrvFNv3H,15963,ZD3ThdrdoTN,Luanda Town Dispensary,,,,A new CDF constructed health facility gazetted the year 2010 and became operational in may 2012,POINT,"[34.58669,0.02453]",,,,,
Chamakanga Mission,wEWIMLj1i9i,15845,cUBWuuQYISs,Chamakanga Mission,,,,,POINT,"[34.79545,0.14687]",,,,,
Christian Partners Development Agency VCT,Q3Yk9ysG1Zp,18270,NHcPsj2IMSr,CPDA,,,,,POINT,"[34.73582,0.12105]",,,,,
Mamba Community Dispensary,MRQeZtlocOi,,lijbuerznbA,Mamba Dispensary,,,,,POINT,"[39.24374,-4.45923]",,,,,
Mbale Rural Health Training Centre,DbCCiO4AXdh,16012,af8ohZ5YbyQ,Mbale Rural Health Traini,SITUATED OPPOSITE MUNG'OMA CHEMIST,,,,POINT,"[34.72189,0.08033]",,,,,
Mbale Specialist Health Centre,CG9vm2LJPIR,21106,af8ohZ5YbyQ,Mbale Specialist Health Centre,Located at Cherry House in Mbale Town Vihiga Sub-County Near NHIF Office.,,,,POINT,"[34.72164,0.08078]",,,,,
Esitsaba Dispensary,Av2bHzt2Sqw,15887,rVwUPDEkBSy,Esitsaba Dispensary,,,,,POINT,"[34.61374,0.00975]",,,,,
Green Valley Clinic,VJrq2ZoA12x,18740,HxODkmO42Nw,Green Valley Clinic,,,,,POINT,"[34.5803,0.05]",,,,,
Bodo Medical Clinic,QAsALhw98vK,20726,VGENlt3MTt7,Bodo Medical Clinic,,,,,POINT,"[39.41154,-4.54650]",,,,,
Mainga Dispensary,DsOK1u3aO6G,21208,DP7qvMiw5Du,Mainga Dispensary,,,,,POINT,"[34.67130,-0.04727]",,,,,
Mbaleway Side Clinic,smevdO8k4H9,16013,af8ohZ5YbyQ,Mbaleway Side Clinic,Off Equity Bank,,,,POINT,"[34.72021,0.07966]",,,,,
Uradi Health Centre,ER9BOdawZcT,17183,zaHyyp9lXME,Uradi Health Centre,,,,,POINT,"[34.15762,0.12156]",,,,,
Alpha Medical Agency,hNDKFPKWYOa,19880,NHcPsj2IMSr,Alpha Medical Agency,,,,,POINT,"[34.72601,0.11621]",,,,,
Jasho Medical Clinic,JnOJFkOE4Ly,16448,af8ohZ5YbyQ,Jasho medical clinic,off mbale mkt kk road,,,under new management,POINT,"[34.7192,0.0795]",,,,,
Disciples of Mercy Clinic,H2T8SxOU1zP,13534,xyzeTkTa8o7,Disciples of Mercy Clinic,,,,,POINT,"[34.80129,-0.05596]",,,,,
Rehema VCT Centre,UHTP0OylQIe,16461,iphxMgFUJmE,Rehema VCT Centre,,,,,POINT,"[34.8596,0.12859]",,,,,
Pap Kodero Health Centre,ybNHUZ8G4xz,14013,c8htRsEJD2W,Pap Kodero Health Centre,,,,,POINT,"[34.32236,0.24657]",,,,,
Lieta Health Centre (Rarieda),ZFly5uT5UHQ,17439,VlWsveTXbi3,Lieta  Health Centre,,,,,POINT,"[34.32313,-0.28374]",,,,,
Lumumba  Sub-County Hospital,qa07L6R8UeS,13738,UqLylL8NY0G,Lumumba  Sub-County Hospital,Sub County Hospital,,,,POINT,"[34.76599,-0.09968]",,,,,
Korwenje Dispensary,j6QLHcTeO6f,13720,b2DzrddWnYN,Korwenje Dispensary,,,,,POINT,"[34.49191,-0.04739]",,,,,
Lwala Kadawa Dispensary,lkn5DPoeGjs,17174,DP7qvMiw5Du,Lwala Kadawa Dispensary,,,,,POINT,"[34.62185,-0.08013]",,,,,
Meridian Medical Clinic,YADJJGFW7pT,20957,wTeTHBlXnQj,Meridian Medical Clinic,,,,,POINT,"[34.75332,-0.10462]",,,,,
Rae Dispensary,AqD7UCCUGCh,14024,G2B9ridstXR,Rae Dispensary,,,,,POINT,"[34.95691,-0.2382]",,,,,
Opapla Dispensary,zeG49V2oKJ1,13990,ulkhuNyw2MH,Opapla Dispensary,,,,,POINT,"[34.41908,-0.09656]",,,,,
Riat Dispensary,RuEWpmWUmCM,14046,DP7qvMiw5Du,Riat Disp (Kisumu West),,,,,POINT,"[34.66381,-0.02097]",,,,,
Mkongani Dispensary,THNDq8DTAhT,11629,rzPzDuVVuqw,Mkongani Dispensary,,,,,POINT,"[39.26751,-4.29084]",,,,,
Mwapala Dispensary,nG7ntzMdobM,11693,dQkHuP0kVjq,Mwapala Dispensary,,,,,POINT,"[39.4527,-4.34027]",,,,,
Waa Dispensary,O6vTdQ8hQL1,11888,XZNJ3zaiaZH,Waa Dispensary,,,,,POINT,"[39.60243,-4.17348]",,,,,
Oboch Dispensary,sxMelmjaLmt,13955,oTl0WEQrKtX,Oboch Dispensary,,,,,POINT,"[34.93802,-0.38896]",,,,,
Kwale District Hospital,gbQw8OQtjpj,11507,HLbG24kuSHF,Kwale District Hospital,,,,,POINT,"[39.45515,-4.1753]",,,,,
Kopiata Beach Dispensary (Rarieda),i6CeX6jJX7A,18050,c8htRsEJD2W,Kopiata Beach Dispensary,,,,,POINT,,,,,,
Kibogo Dispensary,tWQw1jmjWO4,13688,G2B9ridstXR,Kibogo Dispensary,,,,,POINT,"[34.89,-0.35]",,,,,
Orongo Dispensary,Aa4MetEuYbi,21047,kQXcKGM8chb,Orongo Dispensary,,,,,NONE,,,,,,
Hope Clinic,UzbF2v7jzcW,,JBSYO3skSW5,Hope Clinic,FBO Facility,,,This is a Faith Based clinic,NONE,,,,,,
Owens Nursing Home,GLrTuOOsFej,14006,EmooFdjzKlm,Owens Nursing Home,IN MARANDA DIVISION,,,CAPTURE THE TOWN CENTRE POP,POINT,"[34.2696,-0.10985]",,,,,
Nduru Kadero Dispensary,VNthlMGjt7T,13848,b2DzrddWnYN,Nduru Kadero Dispensary,,,,,POINT,"[34.46748,-0.06836]",,,,,
Ojola Dispensary,xSUP8uKu35W,13971,hAzpUozlCyI,Ojola Dispensary,,,,,POINT,"[34.64551,-0.06627]",,,,,
Miwani Dispensary,Z5NeINoTgxS,13816,PoYQc8biHf3,Miwani Dispensary,,,,,POINT,"[34.97964,-0.05023]",,,,,
Ekwanda Health Centre,KvcLdBE3Qar,15870,P35Hsu3jEza,Ekwanda Health Centre,,,,,POINT,"[34.57131,0.01411]",,,,,
Kima Mission Hospital,OwA3FdxjmkQ,15946,rVwUPDEkBSy,Kima Mission Hospital,,,,,POINT,"[34.6237,0.0261]",,,,,
Akala Health Centre,ngzYEraCr33,13471,F3o4X4OBHKw,Akala Health Centre,,,,,POINT,"[34.42139,0.05961]",,,,,
Tumaini Dice Dispensary,xyaGAI5y5BB,20523,wTeTHBlXnQj,Tumaini Dice,Non Governmental Organization Drop in Centre for Key Populations,,,,NONE,,,,,,
Ebusiratsi Health Centre,t8pVCEXnij3,15866,AgnY1dRfILu,Ebusiratsi Health Centre,,,,,POINT,"[34.63435,0.07941]",,,,,
Givudimbuli Health Centre,LeATvvxVKcP,15889,RaGcUBct8yg,Givudimbuli Health Centre,,,,,POINT,"[34.7807,0.08814]",,,,,
Inyali Dispensary,rI8R5Xp4mez,15903,m9cV82YWKBf,Inyali Dispensary,,,,,POINT,"[34.75611,0.08883]",,,,,
Kizibe Dispensary,b9PRSKsPyq0,11495,rzPzDuVVuqw,Kizibe Disp,,,,,POINT,"[39.30133,-4.25582]",,,,,
Vyongwani Dispensary,khbVI9AHqV9,11887,HLbG24kuSHF,Vyongwani Dispensary,,,,,POINT,"[39.4883,-4.15284]",,,,,
Mbuguni Dispensary,UpSJbkTCmSw,11590,HLbG24kuSHF,Mbuguni Disp,,,,,POINT,"[39.55489,-4.10839]",,,,,
Usoma Dispensary,NwNdyVDgAPq,16664,Xs7PwQOVMmb,Usoma Dispensary,,,,,POINT,"[34.71978,-0.10381]",,,,,
Kisumu County Hospital,uBfCuhllvg3,13704,wTeTHBlXnQj,Kisumu County Hospital,located within Winam Division. GOK,,,situated within Kisumu City next to Jomo Kenyatta sports groud,POINT,"[34.756,-0.10181]",,,,,
Vihiga County Referral Hosptial,ZJARL7Ml1Hp,16157,af8ohZ5YbyQ,Vihiga CRH,NEAR GOVERNORS OFFICE,,,,POINT,"[34.72208,0.07981]",,,,,
Future Life Dispensary,NhqbIqtewwY,17522,bcaDvBIDj6b,Future Life Dispensary,,,,We care for your life,POINT,"[34.287,0.03721]",,,,,
Rota Dispensary,E5fkFJ09xpE,14060,hAzpUozlCyI,Rota Dispensary,,,,,POINT,"[34.6749,-0.09282]",,,,,
Stops Medical Clinic Kenya Ltd,RVZASnfRiVR,17700,pOsTvaq49pN,Stops Medical Clinic,,,,,POINT,"[34.77473,-0.08295]",,,,,
Efombo Med Clinic,tSo2tc47JnU,,XZNJ3zaiaZH,Efombo,Private clinic located in Kombani,,,operational,NONE,,,,,,
LVCT Health -Kisumu,h8pJQvffN71,16662,wTeTHBlXnQj,LVCT Health-Kisumu,,,,,POINT,"[34.7632,-0.09962]",,,,,
Mbegani Disp,Sv2N7LtmPBa,,rzPzDuVVuqw,Mbegani Disp,,,,,NONE,,,,,,
Mwer Dispensary,R9fTJQSUjAc,16788,zaHyyp9lXME,Mwer Dispensary,,,,,POINT,"[34.1864,0.10804]",,,,,
Mkanyeni,Apuzt6X31WX,21257,aom47Uzq1RZ,Mkanyeni,,,,,NONE,,,,,,
Lutsangani Dispensary,mWfiQXewlzK,11527,PrGoCfZ06gm,Lutsangani Dispensary,,,,,POINT,"[39.51361,-4.06412]",,,,,
St Joseph Maledi Clinic,w9pOxZ2aMK1,16550,PBhYjIVYdhk,St Joseph Maledi Clinic,,,,,POINT,"[39.12749,-4.44943]",,,,,
Ndeda Dispensary,kIkn9YIz4Qj,13839,JVz0J1MJJ0V,Ndeda island Dispensary,Island in nyangoma Division,,,pop confined in the Island.No boat for the facility. most people are fishermen.,POINT,,,,,,
Mnyenzeni Dispensary,bplF50Sazvt,11638,aom47Uzq1RZ,Mnyenzeni Dispensary,"Just one kilometre away, west of the Kinango -Mazeras high way",,,It currently termed as A Model Health Centre for Kinango Sub County But be informed that it is not fully operating as intended due to some factors though the structure is ready.,POINT,"[39.4868,-3.98765]",,,,,
Asayi Dispensary,uYsMyJiKEjP,16783,KzqDLd1CVFQ,Asayi Dispensary,,,,,POINT,"[34.37246,0.1176]",,,,,
Ogam Dispensary,JRvC1h1WCBh,13961,bxQkw99jktF,Ogam Dispensary,IN USIGU DIVISION,,,NEAREST TOWN-NYAMONYE,POINT,"[34.12472,-0.02632]",,,,,
Usigu Health Centre,Iya3kdsvW1A,14164,bxQkw99jktF,Usigu Health Center,in Usigu Division,,,the center of excellence for Bondo Costituency,POINT,"[34.0994,-0.0568]",,,,,
Ramula Health Centre,I12ueCqFUQG,14030,XM6wZZeKqhk,Ramula Health Centre,,,,,POINT,"[34.52851,0.00116]",,,,,
Nyenye Misori Dispensary,dSXVo1RmpPp,13948,NYqz8G2gfEC,Nyenye Misori Dispensary,NEAR UHANYA BEACH IN USIGU DIVISION,,,NEAREST TOWN-USENGE,POINT,"[34.06874,-0.10144]",,,,,
Bondo Medical Clinic,v8yY4OQYPJg,13508,EmooFdjzKlm,Bondo Medical clinic,clinic in bondo town maranda division,,,fully functional clinic,POINT,"[34.27539,-0.0983]",,,,,
Gobei Health Centre,APRSsUJAVrP,13581,EmooFdjzKlm,Gobei Health Center,"level 3 facilty in maranda division. By the road Bondo to Kisumu road,just 6 kms from Bondo Town.",,,"NEAREST MKT-AJIGO
TOWN-BONDO
ID 6498385",POINT,"[34.2905,-0.09021]",,,,,
Aro (SDA) Dispensary,P145FMfaGsd,13485,EmooFdjzKlm,Aro (SDA) Dispensary,FBO facility in maranda division,,,,POINT,"[34.35579,-0.06953]",,,,,
Ubuntu Afya Ninalakeside clinic,SvdFDb72jP5,20926,JVz0J1MJJ0V,Ninalakeside clinic,Medical clinic located warianda beach from Nango centre(Uyawi H/Centre),,,Has been operating a waiting registration,POINT,"[34.16296,0.13567]",,,,,
Ouya Dispensary,xHrYMm0ZsQu,14005,CRBP2g6KqWH,Ouya Dispensary,IN NYANGOMA DIVISION,,,HAS VERY POOR ROAD NETWORK,POINT,"[34.24527,-0.18844]",,,,,
Inuka Hospital & Maternity Home,NJ9UDodbyoQ,13618,KzqDLd1CVFQ,Inuka Hospital & MH,,,,,POINT,"[34.3982,0.14441]",,,,,
Barding Dispensary,jetCZf5Uzd1,18396,hMo6PZnvQqb,Barding Dispensary,,,,,POINT,"[34.32742,0.01281]",,,,,
Yoef Medical Clinic,Kwetuny3zhF,,It7fWcKbcZX,Yoef Medical Clinic,,,,,NONE,,,,,,
Mwachinga Dispensary,nKyBwCMaG1X,11682,PrGoCfZ06gm,Mwachinga Dispensary,,,,,POINT,"[39.42356,-4.12867]",,,,,
Bongu Konyango Dispensary,x6bSboDXpcN,22192,b2DzrddWnYN,Bongu Konyango Dispensary,Located in west katieno sublocation kogundo village about 4km from Bar korwa market.,,,,NONE,,,,,,
Nehemiah International Dispensary,wIWRfw6LO4y,18338,PoYQc8biHf3,Nehemiah International Di,,,,,POINT,"[34.90291,-0.04807]",,,,,
Agro Chemical,F0qhs0a31FJ,19815,cyChGO6tdNS,Agro Chemical,,,,,POINT,,,,,,
Jaber Dispensary,UIqndsbcvdK,20503,cyChGO6tdNS,Jaber Dispensary,,,,,POINT,,,,,,
Nyakunguru Dispensary,dhvsEE9CCU6,20500,FFfi4zTqdH2,Nyakunguru Dispensary,,,,,POINT,,,,,,
Yago Community Dispensary,WDmkMU9agIF,20334,WzjCQ2bnOk7,Yago Community Dispensary,,,,,POINT,"[35.17883,-0.08017]",,,,,
Koru Dispensary,uY2xlbkbeVL,17110,cyChGO6tdNS,Koru Dispensary,,,,,POINT,"[35.26685,-0.1807]",,,,,
Kandege Health Center,E8uyiuF3BqN,13652,cyChGO6tdNS,Kandege Health Center,,,,,POINT,"[35.3071,-0.21452]",,,,,
Obumba Dispensary,sjhSrlzV4w6,13956,PoYQc8biHf3,Obumba Dispensary,,,,,POINT,"[34.90175,-0.09184]",,,,,
Jemojeji Dispensary,lhkL7lSLsIo,17673,r6KB3hMzaXh,Jemojeji Dispensary,Kapsotik-Hamisi road near St. Veronica Girls,,,Level 2,NONE,"[34.8463777,0.075068]",,,,,
Mazeras Dispensary,pnHduTXb4hB,11585,aom47Uzq1RZ,Mazeras Dispensary,,,,,POINT,"[39.5453,-3.96724]",,,,,
Got Nyabondo Dispensary,FxwJAofV4uL,13591,xyzeTkTa8o7,Got Nyabondo Dispensary,,,,,POINT,"[34.80427,-0.00573]",,,,,
Bar Korwa Health Centre,lq9mb305HDu,13498,b2DzrddWnYN,Bar Korwa Health Centre,,,,,POINT,"[34.51293,-0.06878]",,,,,
Interfelk Medical Center,kmH06yhQkCU,,yz3WGD5x3v2,Interfelk Medical Center,Private Medical Facility owned by an NGO,,,,POINT,"[-0.11816,34.76111]",,,,,
Dago kokore,Al6DGyCfZfo,22806,SPH4pigpmjD,Dago,,,,,NONE,"[34.73952,-00.03285]",,,,,
Malombe Dispensary,lFDwFBdhXi9,22783,USg05TR1JwK,Malombe Dispensary,Gambogi-Serem road-Jebrok market-Malombe dispensary,,,OPD services,NONE,"[34.73188,0.020001]",,,,,
Kinondo Kwetu Community Dispensary,wEmj5Y6nGNJ,16547,pOKIONEzUyF,Kinondo Kwetu Community,,,,,POINT,"[39.31632,-4.22519]",,,,,
Oriang Alwala Dispensary,Btt2n49zIB0,18086,ulkhuNyw2MH,Oriang Alwala Dispensary,,,,11 Kms from the district offices,POINT,"[34.48159,-0.14491]",,,,,
Asat Beach Dispensary,GiQGODA5NZB,13487,ulkhuNyw2MH,Asat Beach Dispensary,,,,,POINT,"[34.51846,-0.18267]",,,,,
Bethany Dispensary,uWZStRB5zxs,,XZNJ3zaiaZH,Bethany Dispensary,FBO Facility,,,Faith Based clinic,NONE,,,,,,
Joint Partner Medical Clinic,QMHy1WuUYtI,16455,iphxMgFUJmE,Joint Partner Medical Clinic,,,,,POINT,"[34.8809,0.14149]",,,,,
Siaya County  Beyond Zero Mobile Clinic,JdG77mrMlNl,21021,bcaDvBIDj6b,Siaya County Beyond Zero Moble Clinic,Mobile clinic Covering the entire County,,,,NONE,,,,,,
Siaya Medical Centre,Fv8YzhiTel7,14081,bcaDvBIDj6b,Siaya Medical Centre,,,,,POINT,"[34.28735,0.06702]",,,,,
Siwadhe Clinic,UWdI1Tzf9nR,17536,bcaDvBIDj6b,Siwadhe Clinic,,,,We care for your life,POINT,"[34.18147,0.0742]",,,,,
Got Koyembe Dispensary,QPZ9f0CtO2r,21792,hMo6PZnvQqb,Got Koyembe Dispensary,,,,,POINT,"[34.294139,0.060448]",,,,,
Boyani Dispensary,Yk6aPsR7nng,15809,pyG6e1Uq18m,Boyani Dispensary,,,,,POINT,"[34.73471,-0.01333]",,,,,
Tumaini Dice,EVGtiyRCiFL,22564,FFfi4zTqdH2,Tumaini Dice,,,,,NONE,,,,,,
Kibuyuni Dispensary,OR9keyneDae,11466,dQkHuP0kVjq,Kibuyuni Disp,,,,,POINT,"[39.30996,-4.39597]",,,,,
Mnara Dispensary,U5xbK4LZeYP,13817,cyChGO6tdNS,Mnara Dispensary,,,,,POINT,"[35.23274,-0.16969]",,,,,
Godo Dispensary,qBmMdCCXus8,11400,PBhYjIVYdhk,Godo Dispensary,,,,,POINT,"[39.02958,-4.52498]",,,,,
Mwanda Dispensary,QKJ6fVUHJhT,11687,vjeHNVWOsRk,Mwanda Dispensary,,,,,POINT,"[39.4334,-3.88865]",,,,,
Bondo District Hospital,Z6fKUbscAbZ,13507,uid3Vo2PCsW,BDH,level 4 facility in Maranda division. Is the Sub County reffaral Hospital,,,Fully functional.this is the refferal hospital for the sub county,POINT,"[34.2745,-0.09021]",,,,,
Got Winyo,dflOe2CKktL,21515,uid3Vo2PCsW,Got Winyo,"Is a dispensary along the boarder ,near river Yala.This is boundary between Alego Usonga and Bondo Sub Counties.",,,operate with only one nurse.operate only day time.,NONE,,,,,,
Bondo University Clinic,gJMpRxcAgyi,18097,EmooFdjzKlm,uni,clinic within university,,,functional clinic,POINT,"[34.25786,-0.0938]",,,,,
Kibuye Dispensary,sMXVcxekNFj,21516,EmooFdjzKlm,Kibuye,is a dispensary with only out patient services,,,,NONE,,,,,,
Cherwa Dispensary,i687P6dSq5L,20240,G2B9ridstXR,Cherwa Dispensary,,,,,POINT,,,,,,
Kisumu International Airport Dispensary,iNygDluopLE,17553,Xs7PwQOVMmb,Kisumu Int Airport Disp,,,,,POINT,"[34.72832,-0.08225]",,,,,
Nyalunya Dispensary,bSJkg11sPh7,13890,ml7KNIMIuvz,Nyalunya Dispensary,,,,,POINT,"[34.80916,-0.11746]",,,,,
Kasongo Dispensary,D1sNaKhXlyS,16282,cnOFVqKDVEi,Kasongo Dispensary,,,,,POINT,"[35.1999,-0.16046]",,,,,
Nyabola CDF Dispensary,jzLxTVPy6wv,18865,go41UxgIdh5,Nyabola CDF dispensary,,,,,POINT,"[34.90544,-0.33879]",,,,,
Nyangore Dispensary,Wo1VJV9cbON,20501,WzjCQ2bnOk7,Nyangore Dispensary,,,,,POINT,,,,,,
Migosi Sub County Hospital,zZdbrp6Tyiv,13807,oz6zXuKWiR9,Migosi Sub County Hospital,Facility upgraded from Health Center to Sub County Hospital,,,,POINT,"[34.78327,-0.07607]",,,,,
Ogra Health Centre,Q5GF0n7TnBZ,13968,cnOFVqKDVEi,Ogra Health Centre,,,,,POINT,"[34.95048,-0.11154]",,,,,
Taru Dispensary,hVc9GNgGPYF,11838,wfUbX2QagwS,Taru Dispensary,,,,,POINT,"[39.14233,-3.75404]",,,,,
St Luke's Hospital,NCtsWIAR0An,14117,wTeTHBlXnQj,St Luke's Hospital,,,,,POINT,"[34.76167,-0.10616]",,,,,
Kochieng' Dispensary,OwzGpKsWOqi,21795,fpnhZCEZEGQ,Kochieng' Dispensary,In Central Alego ward near Segere Market,,,operational,NONE,,,,,,
Jalsonga Clinic,xuLm7orKCop,,bcaDvBIDj6b,Jalsonga Clinic,Within Siaya Township near KNUT buildinding,,,,POINT,"[34.28486,0.06086]",,,,,
Bugamangi Dispensary,LFwsHgAoh20,15814,W1gE3uts9Qh,Bugamangi Dispensary,off vihiga police-magui road,,,OFF VIHIGA POLICE LINE-KIDUNDU ROAD,POINT,"[34.71465,0.06011]",,,,,
Asembo Bay Health Clinic (Rarieda),Q2wknvbUAES,18039,cfUqqHJA6z4,Asembo Bay Health Clinic,,,,,POINT,"[34.38582,-0.1815]",,,,,
Nyathengo Dispensary,JndRLlEOlBD,13944,hMo6PZnvQqb,Nyathengo Dispensary,,,,,POINT,"[34.36196,0.05181]",,,,,
Simba Opepo Dispensary,uirOz9L34AZ,14088,xyzeTkTa8o7,Simba Opepo Dispensary,,,,,POINT,"[34.79305,-0.0475]",,,,,
Maseno University(Kisumu Town Campus),BRYBCpe7EWf,20905,wTeTHBlXnQj,Maseno University(Kisumu Town Campus),Stand Alone VCT Center,,,,POINT,"[34.75231,-0.10749]",,,,,
Katito Sub County Hospital,jlWXLaZNtbr,13657,G2B9ridstXR,Katito Sub County Hospital,,,,,POINT,"[34.97284,-0.26973]",,,,,
Uzima Clinic,ID00TFbuIVK,,pHKNjOmIqg4,Uzima Clinic,,,,,POINT,"[34.30351,0.17243]",,,,,
Mahaya Health Centre (Rarieda),t0zCVxe2wkB,13757,kazFsB6YZ6J,Mahaya Health Centre,,,,,POINT,"[34.34066,-0.16223]",,,,,
Equator Nursing and Maternity Home,BFMszIA8Pqk,15880,ZD3ThdrdoTN,Equator Nursing and MH,,,,,POINT,"[34.5926,0.03427]",,,,,
Mama Anns Odede Community Health Centre,CQFAYq3arhb,18912,c8htRsEJD2W,Mama Anns Odede Community  HC,,,,,POINT,"[34.35437,0.2474]",,,,,
Chemelil GOK Health Center,vVYa9Lb6bZ5,13521,WzjCQ2bnOk7,Chemelil GOK  Health Center,,,,,POINT,"[35.10848,-0.10732]",,,,,
Wagoro Dispensary (Rarieda),SWsrrwl19XQ,17438,IqPuAjRYM1t,Wagoro Dispensary,,,,,POINT,"[34.28912,-0.26793]",,,,,
Medical Clinic Bahari,PrhEjRmLQfn,,iBuXrh8ESS2,Medical Clinic Bahari,private clinic,,,,NONE,,,,,,
Matibabu Ukwala Clinic,YdthQZVh45c,17529,AxesNVgsvhq,Matibabu Ukwala Clinic,,,,,POINT,"[34.17871,0.20658]",,,,,
Karuoth Dispensary,Pa9tT2RsExD,17533,fpnhZCEZEGQ,Karuoth Dispensary,,,,,POINT,"[34.28015,0.10758]",,,,,
