name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
West Yimbo Ward,NYqz8G2gfEC,,JNvqpOnKfGR,West Yimbo Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Busali Ward,cUBWuuQYISs,,urtJSF5jcBC,Busali Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Central Nyakach Ward,go41UxgIdh5,,kBQIjtWUBqj,Central Nyakach Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
North Nyakach Ward,G2B9ridstXR,,kBQIjtWUBqj,North Nyakach Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
South East Nyakach Ward,TAZBFBDq6KC,,kBQIjtWUBqj,South East Nyakach Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
South West Nyakach Ward,oTl0WEQrKtX,,kBQIjtWUBqj,South West Nyakach Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
West Nyakach Ward,cSmqxMnL3hd,,kBQIjtWUBqj,West Nyakach Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Luanda South Ward,P35Hsu3jEza,,lkYdgjRSOoE,Luanda South Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Central Bunyore Ward,rF4SKTlT0XH,,Lpy789vqRC6,Central Bunyore Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
North East Bunyore Ward,AgnY1dRfILu,,Lpy789vqRC6,North East Bunyore Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
West Bunyore Ward,HxODkmO42Nw,,Lpy789vqRC6,West Bunyore Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
West Sabatia Ward,J5T5BAIIILr,,urtJSF5jcBC,West Sabatia Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Wodanga Ward,RaGcUBct8yg,,urtJSF5jcBC,Wodanga Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Central Seme Ward,o6cVZ72goEk,,LRNmnMw1fBs,Central Seme Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
North Seme Ward,b2DzrddWnYN,,LRNmnMw1fBs,North Seme Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
West Seme Ward,ulkhuNyw2MH,,LRNmnMw1fBs,West Seme Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Sidindi Ward,rngZkqTBd03,,m9nsQ1MXlVU,Sidindi Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Sigomere Ward,WrmJKkvfjDl,,m9nsQ1MXlVU,Sigomere Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Ugunja Ward,pHKNjOmIqg4,,m9nsQ1MXlVU,Ugunja Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Miwani Ward,PoYQc8biHf3,,NmbwkQ5r5cB,Miwani Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Lugaga-Wamuluma Ward,af8ohZ5YbyQ,,OOF3UX4yOt7,Lugaga-Wamuluma Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Mungoma Ward,VmCvwovgPi4,,OOF3UX4yOt7,Mungoma Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Central Maragoli Ward,W1gE3uts9Qh,,OOF3UX4yOt7,Central Maragoli Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
South Maragoli Ward,hTylTMl1aid,,OOF3UX4yOt7,South Maragoli Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Central Gem Ward,LWXYw2EpuLy,,PKeFksHlJkB,Central Gem Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
East Gem Ward,XM6wZZeKqhk,,PKeFksHlJkB,East Gem Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
North Gem Ward,KzqDLd1CVFQ,,PKeFksHlJkB,North Gem Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
South Gem Ward,F3o4X4OBHKw,,PKeFksHlJkB,South Gem Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
West Gem Ward,mEZBjj4fLBT,,PKeFksHlJkB,West Gem Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Yala Township Ward,PeEcMfBchbr,,PKeFksHlJkB,Yala Township Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Kajulu Ward,xyzeTkTa8o7,,PRpKwAloU5b,Kajulu Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Kolwa Central Ward,ml7KNIMIuvz,,PRpKwAloU5b,Kolwa Central Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Kondele Ward,pOsTvaq49pN,,PRpKwAloU5b,Kondele Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Market Milimani Ward,wTeTHBlXnQj,,PRpKwAloU5b,Market Milimani Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Migosi Ward,oz6zXuKWiR9,,PRpKwAloU5b,Migosi Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Nyalenda B Ward,yz3WGD5x3v2,,PRpKwAloU5b,Nyalenda B Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Kinondo Ward,pOKIONEzUyF,,ADMywdLwoRX,Kinondo Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Mwereni Ward,PBhYjIVYdhk,,TdcYaufNV4p,Mwereni Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Ahero Ward,F1etBBfosCl,,iRK9uABUTVZ,Ahero Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
West Ugenya Ward,XdZKE7HcK5B,,InECuIlzJGx,West Ugenya Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Tiwi Ward,JBSYO3skSW5,,wUNEDOnx9uB,Tiwi Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Shiru Ward,eA1LEV1uvvf,,BXaq5PxSfz2,Shiru Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Emabungo Ward,rVwUPDEkBSy,,lkYdgjRSOoE,Emabungo Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Pongwe Kikoneni Ward,oJkRlx56eac,,TdcYaufNV4p,Pongwe,,NA,NA,,NONE,,,NA,NA,NA,NA
Vanga Ward,HEKTLM0EwH0,,TdcYaufNV4p,Vanga Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
East Asembo Ward,cfUqqHJA6z4,,XcRpb1xsM64,East Asembo Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Luanda Township Ward,ZD3ThdrdoTN,,lkYdgjRSOoE,Luanda Township Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Mwibona Ward,gvz1kfj99I3,,lkYdgjRSOoE,Mwibona Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Wemilabi Ward,VY0CncsctUg,,lkYdgjRSOoE,Wemilabi Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Tsimba Golini Ward,HLbG24kuSHF,,wUNEDOnx9uB,Tsimba Golini Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
North Maragoli Ward,m9cV82YWKBf,,urtJSF5jcBC,North Maragoli Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Gemifa Medical Clinic,Z7Lf1n3Fcpi,22907,mEZBjj4fLBT,Gemifa,Clinic,NA,NA,,NONE,"[34.391914,0.059575]",,NA,NA,NA,NA
Olympus Medical Clinic,NAbQdHuaJFK,22906,PeEcMfBchbr,Olympus,Clinic,NA,NA,,NONE,"[34.3994,0.059575]",,NA,NA,NA,NA
Nyangoma Health Centre(Inactive ),ISneFj4pIh2,,FFfi4zTqdH2,Nyangoma Health Centre(inactive),,NA,NA,,NONE,,,NA,NA,NA,NA
Gulanze Dispesary,DyIqsHhjfaL,21948,YZvux1SW3bs,Gulanze Dispesary,,NA,NA,,NONE,,,NA,NA,NA,NA
Riziki Medical Clinic,ogucXmIs6Ww,,oJkRlx56eac,Riziki  Medical clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Almacy Medical Clinic,ThkruBQ6pew,16872,NYqz8G2gfEC,Almacy Medical Clinic,NEAR USENGE BEACH,NA,NA,OUT PATIENT SERVICES,POINT,"[34.06152,-0.06349]",,NA,NA,NA,NA
Apex Clinic,WSKYIBTle0G,,NYqz8G2gfEC,Apex Clinic,Private clinic in usenge  Division,NA,NA,CLOSED,POINT,"[34.06953,0.06131]",,NA,NA,NA,NA
Medical Clinic,kpYD2Y8VGS2,16874,uid3Vo2PCsW,dical Clinic,situated along usenge,NA,NA,only out patient services,POINT,"[34.03299,-0.03974]",,NA,NA,NA,NA
Kolenyo Dispensary,tHIuPy0T8F8,17172,o6cVZ72goEk,Kolenyo Dispensary,,NA,NA,,POINT,"[34.47192,-0.09446]",,NA,NA,NA,NA
Lolwe Dispensary,ttSQ3WmIuow,,o6cVZ72goEk,Lolwe Dispensary,,NA,NA,,POINT,"[34.53621,-0.14716]",,NA,NA,NA,NA
Holo Dispensary,wgZ2mHu3aX9,17118,Vi7hrFiryu0,Holo Dispensary,Dispensary,NA,NA,,POINT,"[35.10123,-0.16982]",,NA,NA,NA,NA
Sisters Of St Joseph Catholic Dispensary,EIAsU8lMsZJ,,HEKTLM0EwH0,Sisters Of St. Joseph,Its a Faith based Disp,NA,NA,,NONE,,,NA,NA,NA,NA
Nyandwela Medical Clinic,Q0TM4uRt6PI,20339,uid3Vo2PCsW,Nyandwela Medical Clinicc,NEAR WICHLUM BEACH MARKET,NA,NA,out patient services,POINT,"[34.21159,0.23757]",,NA,NA,NA,NA
Kombewa County Refferal Hospital,tMymqzXY5dg,13714,o6cVZ72goEk,Kombewa County Refferal Hospital,Located on the Kisumu Bondo road,NA,NA,,POINT,"[34.51792,-0.10345]",,NA,NA,NA,NA
St Clare Bolo Health Centre,LhqVXAyAmeX,14104,cSmqxMnL3hd,St Clare Bolo HC,,NA,NA,,POINT,"[34.87407,-0.34803]",,NA,NA,NA,NA
Nyaguda Health Center,NETZipsOma4,13877,CRBP2g6KqWH,Nyaguda Health Center,upgraded to serve as Health Center,NA,NA,,POINT,"[34.21883,-0.21243]",,NA,NA,NA,NA
Pongwe/Kidimu Dispensary,I1uyMohbaUS,,oJkRlx56eac,Pongwe/Kidimu,,NA,NA,Functioning. Geo codes to be taken,NONE,,,NA,NA,NA,NA
Nyabondo Rehabilitation Centre,OOAGjYKVUEn,18867,TAZBFBDq6KC,Nyabondo Rehabilitation Centre,,NA,NA,,POINT,"[34.97882,-0.38172]",,NA,NA,NA,NA
Kusa Health Centre,KPgXAJQ4rkD,13727,cSmqxMnL3hd,Kusa Health Centre,,NA,NA,,POINT,"[34.85203,-0.33545]",,NA,NA,NA,NA
St Vincents De Paul Health Centre,OaoMmCrvSNm,14128,cyChGO6tdNS,St Vincents De Paul HC,,NA,NA,,POINT,"[35.23278,-0.16969]",,NA,NA,NA,NA
Makindu Dispensary,NQrGfGGhV0g,13759,WzjCQ2bnOk7,Makindu Dispensary,,NA,NA,,POINT,"[35.12573,-0.14086]",,NA,NA,NA,NA
Ukunda Primary Health Care Dispensary,Tw84VDdMyLa,16553,iBuXrh8ESS2,Ukunda PHC,,NA,NA,,POINT,"[39.56638,-4.28637]",,NA,NA,NA,NA
Ndavaya Dispensary,CJn1auuIZAo,11701,YZvux1SW3bs,Ndavaya Dispensary,,NA,NA,,POINT,"[39.16647,-4.25708]",,NA,NA,NA,NA
Umer Dispensary,adrt3yquw88,17530,XIgwnIXyBx0,Umer dispensary,,NA,NA,,POINT,,,NA,NA,NA,NA
Omboye Afya Ubuntu Clinic,QJw6IgW4URp,,kazFsB6YZ6J,Omboye Afya Ubuntu Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Ober Ogunga Dispensary,nwPM0BNbnnK,22081,zcpKiQgMNyb,Ober Ogunga Dispensary,near nyakonga primary school,NA,NA,,NONE,,,NA,NA,NA,NA
Boya Nursing Home,LJ30sKf3l1b,13516,F1etBBfosCl,Boya Nursing Home,Nursing Home,NA,NA,,POINT,"[34.94904,-0.16599]",,NA,NA,NA,NA
Pongwe Dispensary,a8JkP5I09iQ,22075,JBSYO3skSW5,Pongwe/Tiwi,"Comprehensive primary health care facility. Situated along Mombasa Lunga Lunga highway, 500 meters from Hillpark Hotel diversion road. It is in Simkumbe Sub Location, Tiwi Location",NA,NA,Operational,NONE,,,NA,NA,NA,NA
Chavogere Dispensary,n1vHAnCMJww,22563,cUBWuuQYISs,Chavogere Dispensary,"its located along Chavakali -kapsabet rd, about 6km from mago - Chavogere murram rd.",NA,NA,the facility is operational,NONE,,,NA,NA,NA,NA
Kisumu County Beyond Zero Mobile Clinic,iIQItxot79B,20965,pOsTvaq49pN,Kisumu County Beyond Zero Mobile Clinic,mobile clinic,NA,NA,,POINT,"[34.75321,-0.10464]",,NA,NA,NA,NA
Sifuyo Health Centre,UDjLzocKru9,14084,XdZKE7HcK5B,Sifuyo Health Centre,,NA,NA,,POINT,"[34.12707,0.15086]",,NA,NA,NA,NA
Ratta Health Centre,aTQwZSIIxPA,14040,b2DzrddWnYN,Ratta Health Centre,,NA,NA,,POINT,"[34.53948,-0.04529]",,NA,NA,NA,NA
Nyayiera Dispensary,oENfnS61NCj,20038,cfUqqHJA6z4,Nyayiera Dispensary (Rarieda),,NA,NA,,POINT,"[34.38304,0.10514]",,NA,NA,NA,NA
Mkang'ombe Dispensary,we0DUGyAhOI,11627,YZvux1SW3bs,Mkang'ombe  Dispensary,,NA,NA,,POINT,"[39.14307,-4.19721]",,NA,NA,NA,NA
Matumbi Dispensary,JUML6lzisNI,18095,vjeHNVWOsRk,Matumbi Dispensary,,NA,NA,,POINT,"[39.38053,-3.96778]",,NA,NA,NA,NA
Kabura Uhuyi Dispensary,FeUHA7ixSA6,17531,zaHyyp9lXME,Kabura Uhuyi Dispensary,,NA,NA,,POINT,"[34.13259,0.13638]",,NA,NA,NA,NA
Mageta Health Centre,gpUX2gUBsc9,13750,NYqz8G2gfEC,Mageta island Dispensary,level 3 facility  in the island usigu division,NA,NA,functional facility,POINT,"[34.0103,-0.1325]",,NA,NA,NA,NA
Pemah Nursing and Maternity Home,HL2HS3GiTCf,21810,bcaDvBIDj6b,Pemah Nursing and Maternity Home,Private facility along the Siaya Rabango Road,NA,NA,The facility is operational,NONE,,,NA,NA,NA,NA
Konya Dispensary,jwWDpfKjHfl,21533,XIgwnIXyBx0,Konya Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Kinango Hospital,KT34EaG36YR,11480,PrGoCfZ06gm,Kinango Hospital,,NA,NA,,POINT,,,NA,NA,NA,NA
Kikoneni Health Centre,UrRsO2NsxHZ,11472,oJkRlx56eac,Kikoneni Health Centre,,NA,NA,,POINT,"[39.3135,-4.44607]",,NA,NA,NA,NA
Mrima (Catholic) Dispensary,xmDX1o9oBG3,11651,lijbuerznbA,Mrima  Dispensary,,NA,NA,,POINT,"[39.24639,-4.49113]",,NA,NA,NA,NA
Lerds Clinic (Shimoni),mnICZPR6Iyf,,oJkRlx56eac,Lerds,Private Medical Clinic,NA,NA,Inspected and working well,NONE,,,NA,NA,NA,NA
Qatar Clinic (Shimoni),o2hO5MIaKmL,20587,oJkRlx56eac,QCC,Private Medical Clinic,NA,NA,Awaiting Approval,POINT,"[39.38056,-4.64524]",,NA,NA,NA,NA
Afya Bora clinic,q30Yo5l21vq,,HEKTLM0EwH0,ABC,Private Medical Clinic,NA,NA,Inspected awaiting approval,NONE,,,NA,NA,NA,NA
Pangani  Dispensary,cApiVLW5Yav,,PBhYjIVYdhk,Pangani,Dispensary,NA,NA,,NONE,,,NA,NA,NA,NA
Mwanguda Dispensary,AR8hK8NvYFa,,lijbuerznbA,Mwanguda Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Vwivwini Dispensary,A2KoM7Hca7w,,oJkRlx56eac,Vwivwini,,NA,NA,Facility currently functioning but GEO Codes not taken,NONE,,,NA,NA,NA,NA
Egago Dispensary,VsGhTdYbBD7,16449,hTylTMl1aid,Egago Dispensary,Along Gavalagi- Lusiola Mkt -Chandoro Road,NA,NA,OPERATIONAL/ Now started offering Immunization services,POINT,"[34.6735,-0.0006]",,NA,NA,NA,NA
Obwogre Dispensary,O6gZXAxAKNy,22407,quAHj7k172D,Obwogre Dispensary,,NA,NA,,NONE,"[34.213592,0.278103]",,NA,NA,NA,NA
Okana Dispensary,y7y9nTpCXFe,20666,s2NvoXiAGWj,Okana Dispensary,Dispensary,NA,NA,Operational,POINT,,,NA,NA,NA,NA
Bar Achuth Dispensary,DqwooToZ1N9,13495,XdZKE7HcK5B,Bar Achuth Dispensary,,NA,NA,,POINT,"[34.17204,0.28968]",,NA,NA,NA,NA
Koyucho Medical Clinic,idckvh4eyBq,18096,uid3Vo2PCsW,Koyucho Medical Clinic,in maranda division at nyamira junction,NA,NA,non functional,POINT,"[34.24633,0.08857]",,NA,NA,NA,NA
Vihiga Health Centre,dhpZNi2matH,16158,W1gE3uts9Qh,Vihiga Health Centre,OFF MAJENGO -KIMA ROAD NEAR VIHIGA POLICE STATION,NA,NA,,POINT,"[34.71465,0.03903]",,NA,NA,NA,NA
Mulele Dispensary,Fjb8CId2BV7,16032,VmCvwovgPi4,Mulele Dispensary,ON BUKUGA- MAGADA ROAD,NA,NA,,POINT,"[34.68658,0.04537]",,NA,NA,NA,NA
R4C Kenya Medical Services,n9DOxUYIVjx,,pOKIONEzUyF,R4C Kenya Medical Services,Clinic,NA,NA,,NONE,,,NA,NA,NA,NA
Nyango Dispensary,AqLdqbmRxuw,17646,QEGPqON6Zcj,Nyango Dispensary,,NA,NA,,POINT,"[38.9078,-4.05769]",,NA,NA,NA,NA
Lyanaginga Health Centre,QPgGjJSA4pB,15982,VmCvwovgPi4,Lyanaginga Health Centre,OFF MAHANGA-KERONGO ROARD,NA,NA,MODEL HEALTH FACILITY,POINT,"[34.65925,0.0165]",,NA,NA,NA,NA
Hema Medical Clinic,HiqYRakSm4q,17674,USg05TR1JwK,Hema Medical Clinic,,NA,NA,,POINT,"[34.73726,0.00025]",,NA,NA,NA,NA
Kinagoni Dispensary,NijIFuj8eTF,11479,wfUbX2QagwS,Kinagoni Dispensary,,NA,NA,,POINT,"[39.2324,-3.86981]",,NA,NA,NA,NA
Vigurungani Dispensary,Yb2CWS6G5vL,11880,QEGPqON6Zcj,Vigurungani Dispensary,,NA,NA,,POINT,"[39.16313,-4.04152]",,NA,NA,NA,NA
St Mathews Kandaria Dispensary,vcWB89raxir,20037,cfUqqHJA6z4,St Mathews Kandaria Dispensary (Rarieda),,NA,NA,,POINT,"[34.41533,0.1261]",,NA,NA,NA,NA
Ukunda Medical Clinic,Iup62QtD0aw,16552,iBuXrh8ESS2,Ukunda Medical Centre,,NA,NA,,POINT,"[39.56565,-4.28475]",,NA,NA,NA,NA
Jirwani Dispensary,bAU8zGySyHG,16454,hXKwpKcEej9,Jirwani Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Aga Khan Hospital (Kisumu),hmIgXXyNHOj,13465,wTeTHBlXnQj,Aga Khan Hospital (Kisumu,,NA,NA,,POINT,"[34.75621,-0.09937]",,NA,NA,NA,NA
Port Florence Dispensary,GDdjoRbOQSx,21522,EmooFdjzKlm,Port Florence,in bondo town near stage,NA,NA,operates day time from 8.am to,NONE,,,NA,NA,NA,NA
Manyuanda St Teresas Cfw Clinic (Rarieda),O62narL8I3g,14126,IqPuAjRYM1t,Manyuanda St Teresa CFW,,NA,NA,,POINT,"[34.276,-0.32611]",,NA,NA,NA,NA
Munoywa Dispensary,z9yLNTDPHpU,16044,QbCSvi9H3CN,Munoywa Dispensary,,NA,NA,,POINT,"[34.75106,0.09808]",,NA,NA,NA,NA
Mutiva Dispensary,skvAyyfOUNh,16460,r6KB3hMzaXh,Mutiva Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Hesed Clinic Masiro,XabIVCngS24,18445,XIgwnIXyBx0,Hesed Clinic Masiro,,NA,NA,,POINT,"[34.16074,0.15324]",,NA,NA,NA,NA
Pendo Medical Clinic,Z08KIZqMqp7,18496,ByAmsolBen5,Pendo Medical Clinic,private clinic,NA,NA,,POINT,"[39.56725,-4.28058]",,NA,NA,NA,NA
Sayyid Aysha Dispensary,nU0IUSP4a2b,14070,ZplKg3SMkIC,Sayyid Aysha Dispensary,,NA,NA,,POINT,"[34.75038,-0.10062]",,NA,NA,NA,NA
Home Ground Nursing Home,Km9l5PUKXWK,21176,pHKNjOmIqg4,Home Ground Nursing Home,nursing home in ugunja town along Busia Kisumu road.,NA,NA,newly opened facility,POINT,"[0.10847,34.17070]",,NA,NA,NA,NA
CFW Clinic Ugunja,vOolO8eE6M2,21175,pHKNjOmIqg4,CFW Clinic Ugunja,medical clinic in ugunja market,NA,NA,has been operating but data put under ambira,POINT,"[33.907,0.15689]",,NA,NA,NA,NA
Gazi Bay Medical Clinic,j6Rw3jybLdO,19862,pOKIONEzUyF,Gazi bay Medical Clinic,private clinic,NA,NA,,POINT,"[39.50596,-4.42556]",,NA,NA,NA,NA
Diani Health Centre,uhuTgMdpGDx,11304,ByAmsolBen5,Diani Health Centre,,NA,NA,,POINT,"[39.5677,-4.27434]",,NA,NA,NA,NA
Kisasi Dispensary,ZBFYiDTKrjf,21456,hXKwpKcEej9,Kisasi Dispensary,,NA,NA,,POINT,"[34.8367184,0.109862]",,NA,NA,NA,NA
Ng'ombeni Dispensary,OArtNCNolNl,11714,XZNJ3zaiaZH,Ng'ombeni Dispensary,,NA,NA,,POINT,"[39.6316,-4.12827]",,NA,NA,NA,NA
Samburu Medical Centre,X7Bbx0S20cF,16520,TwX1KTjb8Qp,Samburu Medical Centre,,NA,NA,,POINT,"[39.26276,-3.79466]",,NA,NA,NA,NA
House of Hope Medical Centre,Q4d8psx1iAH,18720,G2B9ridstXR,House of hope Medical Centre,Near Atoyieng'o River,NA,NA,,POINT,"[34.98087,-0.26418]",,NA,NA,NA,NA
Kemri Medical Clinic,VqROfRW9Crc,18301,Xs7PwQOVMmb,KEMRI Medical Clinic,,NA,NA,,POINT,"[34.67583,-0.0765]",,NA,NA,NA,NA
Kodiaga Prison Health Centre,Q4XkYFvskeI,13709,Xs7PwQOVMmb,Kodiaga Prison HC,,NA,NA,,POINT,"[34.70884,-0.06211]",,NA,NA,NA,NA
Kuoyo Dispensary,Ziuf2e6LMfZ,21705,It7fWcKbcZX,Kuoyo Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Mbaka Oromo Dispensary (Kisumu),mrAt9Y3nTvD,20199,r6rYPoyjxvR,Mbaka Oromo Dispensary (Kisumu),,NA,NA,"Situated 5 Kms from Chulaimbo Market off Kisumu Busia road, next to Mbaka Oromo Primary School.",POINT,"[34.63468,-0.01469]",,NA,NA,NA,NA
Migere Dispensary,wSCzYEjhv03,21487,FFfi4zTqdH2,Migere Dispensary,,NA,NA,,POINT,"[35.10848,-0.010732]",,NA,NA,NA,NA
Nyamarimba Sub County Hospital,jYceYXy2rBf,13899,oTl0WEQrKtX,Nyamarimba Sub County Hospital,,NA,NA,,POINT,"[34.90891,-0.37155]",,NA,NA,NA,NA
Ober Kamoth Health Centre,JVl5vd8v985,13954,hAzpUozlCyI,Ober Kamoth Health Centre,,NA,NA,,POINT,"[34.60952,-0.11518]",,NA,NA,NA,NA
Olps Clinic,a6ZP7RjG0JA,13977,ml7KNIMIuvz,OLPS Clinic,,NA,NA,,POINT,"[34.79355,-0.07817]",,NA,NA,NA,NA
Onyuongo Dispensary,OlwzlLibvzd,20209,G2B9ridstXR,Onyuongo,Dispensary,NA,NA,,POINT,,,NA,NA,NA,NA
Onyinjo Dispensary,bDWpyLyczKC,17173,BRDtIETwfeW,Onyinjo Dispensary,,NA,NA,,POINT,"[34.53725,-0.07104]",,NA,NA,NA,NA
Matuga Dispensary,eJFV4QoSfJT,11581,XZNJ3zaiaZH,Matuga Dispensary,,NA,NA,,POINT,"[39.56773,-4.1771]",,NA,NA,NA,NA
Osewre Dispensary,y1WqAJwDmmi,20069,ulkhuNyw2MH,Osewre Dispensary,,NA,NA,Situated near Reru market along Reru Akado road,POINT,"[34.44436,-0.13337]",,NA,NA,NA,NA
Pedo Dispensary,IoqOztEzEQu,18725,go41UxgIdh5,Pedo dispensary,,NA,NA,,POINT,"[34.90802,-0.33796]",,NA,NA,NA,NA
Otieno Owala Dispensary,Ln42hVA1Qpk,20024,b2DzrddWnYN,Otieno Owala Dispensary,Dispensary,NA,NA,"Near Ndiru Market, off Kombewa Maseno road",POINT,"[34.52013,-0.03547]",,NA,NA,NA,NA
Radienya Dispensary,szk9vzhrYeY,18722,TAZBFBDq6KC,Radienya dispensary,Near Radienya primary school,NA,NA,,POINT,,,NA,NA,NA,NA
Rabuor Sub County Hospital,xHpOSfsb09z,14020,s2NvoXiAGWj,Rabuor Sub County Hospital,Hospital,NA,NA,,POINT,"[34.8299,-0.15333]",,NA,NA,NA,NA
Railways Dispensary (Kisumu),uNfRv08L7NJ,14027,wTeTHBlXnQj,Railways Disp (Kisumu),,NA,NA,,POINT,"[34.74821,-0.10109]",,NA,NA,NA,NA
Ramula Dispensary,UpuCF40GAfx,20331,cnOFVqKDVEi,Ramula Dispensary,,NA,NA,,POINT,"[34.95545,-0.10579]",,NA,NA,NA,NA
Rang'ul Dispensary,iI1UYjIuEa1,21039,G2B9ridstXR,Rang'ul Dispensary,,NA,NA,,POINT,"[34.95438,-0.28168]",,NA,NA,NA,NA
SOS Children Medical Clinic (Kisumu),qk1UIwzC9zv,20386,SPH4pigpmjD,SOS Children Medical Clinic (Kisumu),,NA,NA,,POINT,"[34.73286,-0.05882]",,NA,NA,NA,NA
Shalom Medical Clinic,lr77VokwIqJ,20028,ulkhuNyw2MH,Shalom Medical Clinic,Clinic,NA,NA,Situated at Reru Market along Ngere High School road,POINT,"[34.45309,-0.11168]",,NA,NA,NA,NA
St Consolata Clinic,vLIbRGx39D3,14105,xyzeTkTa8o7,St Consolata Clinic,,NA,NA,,POINT,"[34.77912,-0.06069]",,NA,NA,NA,NA
St Jane Nursing Home,MCxYHCi7SKV,16870,cSmqxMnL3hd,St Jane Nursing Home,,NA,NA,,POINT,"[34.8456,-0.33158]",,NA,NA,NA,NA
St Mark's Lela Dispensary,bX5nd5eRa7d,14118,Xs7PwQOVMmb,St Mark's Lela Dispensary,,NA,NA,,POINT,"[34.69519,-0.07363]",,NA,NA,NA,NA
St Elizabeth Chiga Mission Hospital,tTAHvMCQVS1,14106,kQXcKGM8chb,St Elizabeth Chiga Mission Hospital,FBO,NA,NA,,POINT,"[34.84461,-0.09891]",,NA,NA,NA,NA
St Monica Mission Hospital,yFn8SX1qQbG,14120,xyzeTkTa8o7,St Monica Mission Hospital,,NA,NA,,POINT,"[34.76971,-0.0422]",,NA,NA,NA,NA
Star Maternity & Nursing Home,zkY1vTT6ZhX,14129,UqLylL8NY0G,Star Maternity & Nursing,,NA,NA,,POINT,"[34.75308,-0.12177]",,NA,NA,NA,NA
Got Osimbo Dispensary,M6pRVexaXwC,18321,WrmJKkvfjDl,Got Osimbo dispensary,,NA,NA,,POINT,"[34.33308,0.18690]",,NA,NA,NA,NA
Tamu Health Centre,PENvTx4fphA,14141,WzjCQ2bnOk7,Tamu Health Centre,,NA,NA,,POINT,"[35.20432,-0.10022]",,NA,NA,NA,NA
ICRH Drop-in Centre,NSUxqcGf8ZH,,ByAmsolBen5,ICRH Drop-in Centre,dispensary,NA,NA,,NONE,,,NA,NA,NA,NA
Kaptisi Dispensary,ev7vSNwz1Gm,16457,iphxMgFUJmE,Kaptisi Dispensary,,NA,NA,,POINT,"[34.92219,0.18418]",,NA,NA,NA,NA
Kanyadet Dispensary,WhFoPqHGsl3,22301,F3o4X4OBHKw,Kanyadet,Dispensary,NA,NA,,NONE,,,NA,NA,NA,NA
