6.5 No. of facilities served with intimation,Ys99GBe7Xos,,,,
65. Number on CPT,V2aLElBmvpG,,,,
6.6 HMIS,U1cNpvkWcPm,,,,
6.6 No. of previous intimation notices complied,iR2D60GXh2Z,,,,
 66. Number on ART,W0d6QYJ2q2z,,,,
66. Results at 2 months,Uh84OJSXaxX,,,,
6760101 Imprest Balance,pW3EqzhIYHf,,,,
6760101Imprest Balance,EWCqmXmU1Aj,,,,
6.7 Maintenance/Medical Engineering,ZPwc5bDQs9q,,,,
67. Results at 8 months,fkMqljtcBWo,,,,
6.8 Environmental health Department,dpgyw5PFbZe,,,,
68. Results at 8 months -HIV +,csuF8y6FgTO,,,,
69. Results at 8 months HIV-,jtsaylyMMvX,,,,
6.9 Thearre,cwBC0mBkKBc,,,,
6. Number tested HIV + (for Smear + Cases),m9rOYAy4LZT,,,,
6. Results at 8 months HIV Test Not Done,EnomuXbb6Iv,,,,
6 to 12 months:Began complementary feeding,mpLe54UUakv,,,,
6 to 12 months: Breast feeding,H7s3viRJNOv,,,,
6 to 12 months:Not breast feeding,lnEXw17njpq,,,,
6 to 12 months:Not known,Y0zK6EB87GU,,,,
6. Total Treatment Outcome of Confirmed MDR-TB Patients Starting Category IV Treatment (To be fo be filled in 24 and 36 months,zPllAfgO3ci,,,,
70. Results at 8 months HIV Test Not Done,kzpCCJ7Cawv,,,,
7.1 Adequate transport available and fully operational,XuJ8eEymdYR,,,,
7.1 Mosquitoes,HsM3z5LQMBN,,,,
71. Number on CPT,C6GQWowGDMv,,,,
72. Number on ART,PFN92bCLX0b,,,,
7.2 Regular maintenance of all means of transport,Xp3F44rCTY2,,,,
7.2 Rodents,nRpeXjOpqba,,,,
7.3 Availability of fuel and animal feed where applicable at all times,NGoyw9zgkkA,,,,
7.3 Jiggers,FxJKwIeAJ61,,,,
7.4 Others,zs7kTN7CbxJ,,,,
7. All New PTB-,u8dU1LPUUWD,,,,
7. New (N),ivmepp7VTzt,,,,
7. Number on ART,lhIPtm6Ypyg,,,,
8.1  Availability and use of referral guidelines and protocols,DOMXM3ZkQtz,,,,
8.1 Springs,IZKZc2Pk8z9,,,,
"8.2 Availability of communication system (telephone, radio, etc)",HYahYpnRIUu,,,,
8.2 Boreholes,SDJpBroXkDU,,,,
8.3 Availability of fully equipped functional ambulance and trained personnel in emergency care,HJTrDz8fpuR,,,,
8.3 Shallow wells,cQXR3RzLt2o,,,,
8.4 A disaster management plan in place and known to all staff,PKDfrcpsVvv,,,,
8.4 Piped,ROHSmsq5end,,,,
8.5 Roof & Rock Catchment,bM0tOi9AzHs,,,,
"8.6 Others (river, dam, etc)",HOj8CZKuf1Y,,,,
8.Number on CPT,c0GzqLvzTkg,,,,
8. Number tested  for HIV (Smear - Cases),DGOE9qBg0S9,,,,
8. Relapse (R ),KeuOmQPtQ5R,,,,
9.1 Patients Records,x1iWx4BHKrz,,,,
9.1 Ships,fWlRZIFblXY,,,,
9.2 Aircrafts,YKIOSmLLidX,,,,
9.2 Child Welfare Cards,nNvymU56yYy,,,,
9.3 Registers,PCrtBH2i2sK,,,,
9.3 Road vehicles,wvSNF0i9GIC,,,,
9.4 Birth notifcation forms,qbDmSrf95q6,,,,
9.4 Cargo/ luggage,Nydt6AhR6jA,,,,
9.5 Death notifcation forms,yS92mfRPhZS,,,,
9.5 Others,wV60HN35naH,,,,
9.6 Cash registers and/or computers,JqzSAVA6NCF,,,,
9.7 Statistical reports,iEt8Ga5UDa6,,,,
9. Number tested HIV+ ( Smear - Cases),pRlwE15DsEF,,,,
9. Results at 2 months ,sqiiN6yDQBv,,,,
9. Return After Default (RAD),hLpsW6oBCSN,,,,
Abacavir (ABC) 300mg Tabs,YQGLnZDta9S,,,,
Abacavir (ABC) liquid 20mg/ml,db1CE4FhbWu,,,,
Abacavir/Lamivudine (ABC/3TC) 60mg/30mg FDC Tabs,omn4Uehf6kF,,,,
Abbreviations used,Kpcd9B04tvo,,,,
ABC + 3TC + AZT,S98OK5T7J8z,,,,
ABC + 3TC + EFV,uIs9T6CU9XX,,,,
ABC + 3TC + LPV/r,yDS47ARDmbn,,,,
ABC + 3TC + LPV/r Paediatric 2nd,NDSaG2EOtAT,,,,
ABC + 3TC + NVP,e4cmLKbGNBj,,,,
ABC + ddI + LPV/r,xekyy2LfJRk,,,,
ABC + ddI + LPV/r Paediatric 2nd,qEzsVRVqjO4,,,,
[A]BCG Doses in stock at the beginning of the  month,SsrPZv1RzN1,,,,
Ablution block ,cTqq1HfIOwX,,,,
Abnormal fetal heart sound,SmAUq8jO88y,,,,
Abnormal high control,E4E9R0ztzr5,,,,
Abnormal low control,sOeZ1aAAxLe,,,,
Abortion,IrWSgk9GsUm,,,,
Abscoded,ZPVnu1QU0Vb,,,,
Accidental drowning and submersion ,VUFUwH6Z5TX,,,,
Accidental poisoning by and exposure to noxious substances,Jbn6aoPrSTa,,,,
Accountants,DJIq4llWPrG,,,,
Acreage,HQKNb2EunUO,,,,
Active Trachoma T1/TF,coruNdbeHV5,,,,
Activities of daily living training,cT1u6UD1u8v,,,,
"Activity information shared among stakeholders (chalk-board, meetings, etc)",MTtbnk9qAc5,,,,
Acute rheumatic fever and chronic rheumatic heart diseases,waTC66XR7o6,,,,
Acyclovir 400mg Tabs,r8Ir1wrnwBY,,,,
Adaptive aids provided,JwoWDUH2WNA,,,,
Administrators,HqHg11deQo1,,,,
Admission diagnosis (A),EX7cRZ9oFZp,,,,
Admission diagnosis (B),gq2C9t72RfD,,,,
Admission diagnosis (C),jyqFB7L5Vke,,,,
Admissions Eye,KnUZl59OhIp,,,,
Admissions for children under 1 year,GmQrYAEymfD,,,,
Admissions for children under 1 year AOP-yr,so3cKX1MOEc,,,,
Adolescent (10-19yrs) accessing PAC services,mvi7chnB66r,,,,
Adolescent (10-19yrs) Maternal deaths,CoAXLBxR0Ik,,,,
Adolescent Family planning uptake 10-14 yrs,B2Pfs8oAuiy,,,,
Adolescent Family planning uptake 15-19 yrs,YD9L08SeDPE,,,,
Adolescent Issues,DOsNrU8C9Lx,,,,
Adolescents (10-14 years) presenting  with  pregnancy,chMsCa5zcn7,,,,
adolescents (15-19 years) presenting  with  pregnancy,uHBmKxktYk0,,,,
Adults(12 years and older),VSuBD5HbX7S,,,,
Adults dewormed,zo6R8b9KXyK,,,,
Adults Dewormed by Albendazole Division 1,G9fIh8zHqEA,,,,
Adults Dewormed by Albendazole Division 2,iplzDPsE7eu,,,,
Adults Dewormed by Albendazole Division 3,KdHPZ3EZNWM,,,,
Adults Dewormed by Albendazole Division 4,JUctZOWYal3,,,,
Adults Dewormed by Albendazole Division 5,VsdzAKIFfGx,,,,
Adults Dewormed by Albendazole Division 6,ffDaRONoHRL,,,,
Adults Dewormed by Praziquantel Division 1,M0RIYbjkRfB,,,,
Adults Dewormed by Praziquantel Division 2,YnP83eBeGvV,,,,
Adults Dewormed by Praziquantel Division 3,tvdeOgf8TzY,,,,
Adults Dewormed by Praziquantel Division 4,wl4eMGTLNkV,,,,
Adults Dewormed by Praziquantel Division 5,lrXqZKPtXLw,,,,
Adults Dewormed by Praziquantel Division 6,WJMoOzqfmwv,,,,
Adults Dewormed Division 1B,pivqY02sZdJ,,,,
Adverse Events Following Immunization(AEFI),BA3EhIkL42A,,,,
Adverse Events Following Immunization (Health Facility),oCQkiDADsbV,,,,
Adverse Events Following Immunization (Outreach),tdlsZe2HnNf,,,,
AEFI,AyO5TjcPFNa,,,,
AFB Laboratory Registers,qQhRlVY3wlN,,,,
Africa Development Bank,aWrTJwCPQb5,,,,
Age at the time of death,xruJAZqTBGy,,,,
Age in Absolute Number,bK3Vor23830,,,,
"Age Unit ( if age is in Days,  Weeks, Monthly or Years)",XsQyZbZFHxy,,,,
Age (Years),Pq9biasCVz6,,,,
Agrovet,Xm20MjTm5WC,,,,
Aircrafts,aYVf07wWJgi,,,,
"Airway,Guedel,size 0",Q5sMQ2ZWSkX,,,,
"Airway,Guedel,size 2",nhnm1VwnWnf,,,,
"Airway,Guedel,size 4",aytBO83nON0,,,,
Alanine Aminotransferase (ALT/GPT),QksmSKkoRsc,,,,
Albendazole Tablets Returned Division 1,XpSGJiRWOh5,,,,
Albendazole Tablets Returned Division 2,FZ17M4GFkf1,,,,
Albendazole Tablets Returned Division 3,ZDvBF6J2hYm,,,,
Albendazole Tablets Returned Division 4,FjaYnX8yOoa,,,,
Albendazole Tablets Returned Division 5,UQSoKWOhHnT,,,,
Albendazole Tablets Returned Division 6,Vriqh5AuWJH,,,,
Albendazole Tablets Spoiled Division 1,VHyJThCSMpM,,,,
Albendazole Tablets Spoiled Division 2,sz4npYjg1ai,,,,
Albendazole Tablets Spoiled Division 3,ZypYtpaTXxs,,,,
Albendazole Tablets Spoiled Division 4,oBuGy3ChkjY,,,,
Albendazole Tablets Spoiled Division 5,Iz3f4SyzkkR,,,,
Albendazole Tablets Spoiled Division 6,zLLt5QoxtfP,,,,
Albumin,B4689eOYtnR,,,,
Alcohol and Drug Abuse,KyZVYTVZI2p,,,,
Alkaline phosphatase,LrWR45pevLH,,,,
Allergic Conjunctivitis,YxmL7EwXWBL,,,,
All New Registered TB Cases,nYhRTgJXt8h,,,,
All other diseases,KxT47tbKHsd,,,,
All other external causes,dXhF62FPPtH,,,,
All Other  infrustracture,EgWiVMiv5Py,,,,
All others currently on ARVs,qMybCnYBkNY,,,,
All others Eye Surgiries,TX3XLoLmIC6,,,,
All others FP,M9wNpvfC8wb,,,,
All Others Health workforce,cIs5glgu2Ro,,,,
All others Medical Personnel,FRlDSLl90FS,,,,
All others non-Medical personnel,MNlsoIzLHfE,,,,
All others on post exposure prophylaxis,uvNayIO0zrN,,,,
All other special clinics attendance,Dx3XYket0sf,,,,
All registered  EPTB,TAGkO52zuiB,,,,
All registered TB cases,MmsSJfunbRu,,,,
All registered Tb cases- New cases,JrLhFkX7ta0,,,,
All registered Tb cases Re-treatments,veDkE9Pj5nu,,,,
All service areas have staff allocated,z3Pe6CPvVO2,,,,
"Ambu Bags, Adult, With Masks",wm6wucT4a3E,,,,
"Ambu Bags, Child, With Masks",ZiyfSw9Wu0z,,,,
"Ambu Bags With Masks, Round, Clear, Neonate",vvUBQj6oPGp,,,,
Amenity Ward,zTIGTbphtuA,,,,
Amount for clients exempted (Kshs),TVa5WvcMVa0,,,,
Amount for clients exempted (Kshs) ,X3VvPqb5wcb,,,,
Amount for clients waived (Kshs),MQXbAxGO0Cs,,,,
Amount for clients waived (Kshs) ,S1DtMS1kOlW,,,,
Amounts procured using user fees in past 12 months,wvsz8rHyZjm,,,,
Amounts received in past 12 months (kshs) from Donation,xgjUzJuRc9y,,,,
Amounts received in past 12 months (kshs) from KEMSA,xifB1WtH7Ng,,,,
Amounts received in past 12 months (kshs) from MEDS,RbeH1QkzW1n,,,,
Amphotericin B 50mg IV Injection,LiLGswDutMW,,,,
Anaemia cases,kkUHOwGMawD,,,,
Anaemia MCH,Sb8ICydVNVd,,,,
Anaemia-PDR,lqnaHpCeql5,,,,
Anaemias,RZ83LP3UoyV,,,,
AN and PN HIV-Positive KMMP clients,bNx0UJApWHC,,,,
ANC Attendance,uTQOSp7rx5h,,,,
ANC Breast examinated,COXeamXMWPL,,,,
ANC Client given folate,JbcvbCEBnu6,,,,
ANC Client given Iron,QgjmGMoIcGu,,,,
ANC Client given iron AOP-yr,S6ieq0XsOvT,,,,
ANC clients completed 4 visits,vviriaPyJrJ,,,,
ANC clients counselled,eEpRB9ra4jj,,,,
ANC clients HIV+ve,FCmhDa4kaMp,,,,
ANC clients issued with combined Ferrous-Folate,jVDDWuzCKqn,,,,
ANC clients issued with iron,dH3WGza0Bz8,,,,
ANC clients issued with preventive ARVs ,tF5z3LnQvWu,,,,
ANC clients Syphilis +ve,zIiDTYhg8K5,,,,
ANC clients tested for syphilis,uvBuzBj0AbL,,,,
ANC clients Tested HIV,nspwXhqQaAz,,,,
ANC Client Supplemented with Combined  Iron and Folate,NTLdyLadTk1,,,,
ANC given exercises,DpdsmRZo587,,,,
ANC Partners Counselled,Jln7Ggzq0qJ,,,,
ANC Partners HIV+ve ,KtZWJoV27fM,,,,
ANC Partners Tested,N9VDFWZAumw,,,,
Anemia New Mild,ANXV2qhzyfy,,,,
Anemia New Moderate,uKNt6KQ1HwK,,,,
Anemia New  Normal,WNWGVMQxlro,,,,
Anemia New Severe,kX2iI3QppyP,,,,
Annual Operational Plan available for past year,wWIY0oMYyhG,,,,
Annual performance review meeting held ,F9vQicSYDB0,,,,
Annual performance review meeting held within financial year,RrE4wa3yY4l,,,,
Annual stakeholders meeting held for past year,ujushGN4zdz,,,,
Antecedent Cause (c),nzF2iWpZ5tm,,,,
"Antecedent Cause due to, or as a sequence  (c)",n4w0D1sOEe2,,,,
"Antecedent Cause due to, or as a sequence  (d)",XkfmrfIKH6Y,,,,
"Antecedent Cause due to, or or Immediate cause (b)",MnWfMN9GTuZ,,,,
Antenatal Positive to HIV Test ,GCAkHwMAWM6,,,,
Antenatal Testing for HIV,DrYHirleKid,,,,
Antepartum uterus,j92F6wLxmnB,,,,
Antibiotics,u8tSLn4zKWw,,,,
Antihypertensives,CHotZO7MayF,,,,
Anti-malarial,QV4zgf42YsG,,,,
Anti-malarials,NrHal8bSeel,,,,
Anti-rabies,YEAF3uTrKbz,,,,
Anti-venom,EbzxStCn5Rn,,,,
Any Child aged 0 - 59 months wtih Disability,xOHOlJimwwt,,,,
[A] OPV Doses in stock at the beginning of the  month,tm88wttuOjF,,,,
Apgar Score at 5 minutes,nB7DxaBFXHt,,,,
Apgar score at 5 minutes,gHJCYmtQExg,,,,
APH (Ante partum Haemorrage),JzM8Q9sIc9i,,,,
Applicator sticks,SvZWk1Th6Id,,,,
Area in Kilometer square,wVHrI5kiQ6H,,,,
Are there local purchases of EMMS,DpjP0O3kKSG,,,,
Arm Sling Application Only,GkhlSMdXGDI,,,,
Artemether-Lumefantrine 20/120 Tabs 12s,c0MB4RmVjxk,,,,
Artemether-Lumefantrine 20/120 Tabs 12s Date,KKpf4YhJk7N,,,,
Artemether-Lumefantrine 20/120 Tabs 18s,qnZmg5tNSMy,,,,
Artemether-Lumefantrine 20/120 Tabs 18s Date,N6a6nxEDAMQ,,,,
Artemether-Lumefantrine 20/120 Tabs 24s,gVp1KSFI69G,,,,
Artemether-Lumefantrine 20/120 Tabs 24s Date,kcZ4EN4VpVk,,,,
Artemether-Lumefantrine 20/120 Tabs 6s,BnGDrFwyQp9,,,,
Artemether-Lumefantrine 20/120 Tabs 6s Date,odbKhOUjLtr,,,,
Artesunate Injection,iOARK31NdLp,,,,
Artesunate Injection Date,OvhSDrOlXiC,,,,
"Arthritis, Joint pains etc.",waNhWrS3HL6,,,,
ART Net Cohort at 12 months Survival and Retention on ART ,RwTKRWWKGhn,,,,
ASOT Negative,FItToKSYRDE,,,,
ASOT Positive,oWYnk7EgUon,,,,
Aspartate Aminotransferase (AST/GOT),gydXsFl7fQQ,,,,
Aspirin tabs,EgifXUpWil1,,,,
Assault ,fFitEuOPPHN,,,,
Assessed Eligibility in ANC,pRNSNEw9Qnk,,,,
Assessed for eligibility in 1st  ANC - CD4,BhaetsBTxPa,,,,
Assessed for eligibility in 1st ANC - WHO Staging done,HYyJiuoyiLb,,,,
Assisted vaginal delivery,Kx64gGqaFVq,,,,
Assisted vaginal delivery (e.g. vacuum extraction),zEznPzGOWVs,,,,
Asthma,L82lvvxVaqt,,,,
Atazanavir/ritonavir (ATV/r) 300/100mg Tabs,KTJulcmg6bX,,,,
Atherosclerosis,F1l2sILxTBw,,,,
Auramine-O (*for District hospital labs),gXV0QRv4KGz,,,,
Autism,L529r3Wvtcf,,,,
Autism New Cases,qWMgSGgIXDk,,,,
Autism Old Cases,CV82v1S6ZuO,,,,
Availability of power source / fuel,E7b8QgtJwvD,,,,
Availability of water,uU9VqARnTbP,,,,
Avocado fruit,zSIF1JalGiA,,,,
AWP Amount for clients exempted (Kshs),plGrJz5OE4t,,,,
AWP Amount for clients waived (Kshs),qMpNvAn8RaH,,,,
AWP Annual performance review meeting held,D0x9L4BFSTw,,,,
AWP Children under 1 distributed with Long Lasting Insecticide Treated Nets (LLITNs) in endemic  and epidemic districts,QHa6kyIAySB,,,,
AWP Children under 1 year of age fully immunized ,Zr2nN9vy2ig,,,,
AWP Children under 1yrs distributed with LLITNs,cMrKIicA7hm,,,,
AWP Children under 5 years attending Child Welfare Clinics for growth monitoring (new cases),gX2msNRPJR3,,,,
AWP Children under 5 years attending Child Welfare Clinics who are stunted,S41Ii9OLAIb,,,,
AWP Children under 5 years attending Child Welfare Clinics who are under weight,WpjtiDsNmPf,,,,
AWP Clients tested for HIV in the Health Facility,kxJ2Imhp5au,,,,
AWP Cost sharing collections (previous year),ZgerUWgdz9q,,,,
AWP Deaths due to AMI and stroke,WDRpdo0Cj8k,,,,
AWP Deliveries conducted by skilled attendants in health facilities,Jw7B2eeUKO0,,,,
AWP Emergency surgical cases operated on within one hour,vOOrg5jnN4c,,,,
AWP Episodes with over 7 days stock-outs for any of the 22 tracer Essential medicines and Medical supplies,yH7W8BrBMPz,,,,
AWP Facility Maternal deaths,PnGHVLEsvut,,,,
AWP Facility outpatient waiting time,zdaMPH8be6J,,,,
AWP Fresh Still Births in the facility,oJ4wL1WDPeL,,,,
AWP Health facility service charter displayed ,WA7uUYiztCM,,,,
AWP HIV+ pregnant mothers receiving preventive ARV’s to reduce risk of mother to child transmission (PMTCT),wOuufQtAPEo,,,,
AWP Maternal deaths audited,oFz1tbcr5vf,,,,
AWP MOH 105 Service Delivery  reports compiled timely,cb4maOOcwiv,,,,
"AWP Newborns with low birth weight (LBW – less than 2,500 grams)",xlCHzar7ZxZ,,,,
AWP New patients with general injury related conditions,LJtdBUcoyJB,,,,
AWP New patients with violence / injury related conditions,NCDd45JY6Kr,,,,
AWP Number mult-displinary support supervisory visits carried out,VrB6sXUMUbM,,,,
AWP Number of adults OPD clients with BMI more than 25,nztkRgUjz5y,,,,
AWP Number of beds,nU4v0POevop,,,,
AWP Number of births in Community,DSdsirQrd2E,,,,
AWP Number of births occurring  in the home environmen,OmYztmoMWgp,,,,
AWP Number of children Under 5 dying in health facility,Rfg78mAtA8e,,,,
AWP Number of clients exempted,eg9rjGUDxEI,,,,
AWP Number of clients waived,UxgNdEzM9FQ,,,,
AWP Number of clinical audit meetings held,uJ3OmiKQUUA,,,,
AWP Number of Community action days held,uFDj7u2v4do,,,,
AWP Number of Community dialogue days held,KVxNIYzCu6y,,,,
AWP Number of Community Health Workers (CHW’s),joT0fCHW5T8,,,,
AWP Number of complaints registered,fIzHsNvYZKK,,,,
AWP Number of deaths occurring in the home  environment ,csc56HG73bf,,,,
AWP Number of deaths with verbal autopsies completed in Community,eUl2wlqeWgo,,,,
AWP Number of eligible HIV clients on ARVs,ji47EF8bALK,,,,
AWP Number of facility health workers (including CHEW’s),NcG7vYkDtCv,,,,
AWP Number of fevers tested positive for malaria (confirmed malaria),kxxcLsDD38U,,,,
AWP Number of Fresh Still Births in the facility,ngTyZHX0G8x,,,,
AWP Number of functional computers,pLrAxnZfXF3,,,,
AWP Number of functional vehicles,ExmEcrxUWMa,,,,
AWP Number of Health facilities providing Caesarean sections,zJOGMhKD5Wg,,,,
AWP Number of health facilities with functional microscopes,lKQqWfBt3g3,,,,
AWP Number of Households  not using  toilets/latrines ,fQ1gNnCc1XO,,,,
AWP Number of Households reached with health promotion messages,jj02WxFgGSz,,,,
AWP Number of Households without hand washing facilities,QhJJOJRZeKy,,,,
AWP Number of inpatient (admissions) Over 5,ZCXZbbzTibf,,,,
AWP Number of inpatients (admissions) Under 5,ok0sFuU20Li,,,,
AWP Number of monthly Facility Health Committee meetings held,rmHoyqzAbIt,,,,
AWP Number of newly diagnosed TB cases,HYEGtzIiDH1,,,,
AWP Number of new outpatient cases attributed to gender-based violence,yjYT761w9mU,,,,
AWP Number of new outpatient cases attributed to other injuries,IAyF635ednw,,,,
AWP Number of new outpatient cases attributed to Road Traffic Accidents,AlTOSY9Qj9k,,,,
AWP Number of new Outpatients (Female),wYSRnS9Hrei,,,,
AWP Number of new Outpatients (male),ZRP1AcZxoRS,,,,
AWP Number of outbreaks investigated within 48 hours,iWxWcceLDyU,,,,
AWP Number of Outpatients that are overweight,WLKOF9zNeTp,,,,
AWP Number of Outreaches held from facility to the community,cVNIg4Q1IJh,,,,
AWP Number of Patients with  injury  related conditions dying in the facility,YZOUCenJd04,,,,
AWP Number of performance review meetings held,Il4UK5LV6v9,,,,
AWP Number of Persons referred to facility from Community Units,cj0gartyiEO,,,,
AWP Number of persons with Chronic illness being followed up ,zcZoyFES9M0,,,,
AWP Number of persons with ill health  being followed up,Xnk6D02q50P,,,,
AWP Number of Persons with ill health referred to community Units ,pPmM1Pdny7O,,,,
AWP Number of planning meetings held,hJfQJixSj0M,,,,
AWP Number of pregnant women getting iron supplements,BsFDIzdNhcO,,,,
AWP Number of pregnant women receiving IPT2 in endemic  and epidemic districts,kxWQL19T6C1,,,,
AWP Number of quarterly performance review meetings held,IdLbvG34m78,,,,
AWP Number of referred clients reaching referral unit,u9sjVs7306c,,,,
AWP Number of school age Children de-wormed ,ogU48DNur4D,,,,
AWP Number of surgical cold cases operated,w4bHYz2QqN5,,,,
AWP Number of TB patients completing treatment,Ef8wzRWl0ba,,,,
AWP Number of TB Patients tested for HIV,WaP5QXmvyij,,,,
AWP Number of under five years treated for Diarrhea,exCQSfObtmi,,,,
AWP Number of unreach Children (drop out) for Pentavalent 3,rdEeWedpg7s,,,,
AWP Outpatients found with high blood pressure,es8SeJq8rkZ,,,,
AWP Outpatients with mental health conditions,f3zjOf8Uolu,,,,
AWP Outreaches held from facility to the community/lower facility,ReliZvqLQer,,,,
AWP Pentavalent 1 : 3 drop out rate ,Hs7knos4pta,,,,
AWP People receiving MDA for Schistosomiasis in Endemic Districts,I6OrOODEktd,,,,
"AWP Persons referred to facility, from Community Units",tTndjBjAO4Y,,,,
AWP Persons with ill health managed by Community Units ,K4fzsD732Du,,,,
AWP Population tested for HIV,nzhj017aPmn,,,,
AWP Pregnant women attending at least 4 ANC visits,e9bMEwPv6CA,,,,
AWP Pregnant women distributed with Long Lasting Insecticide Treated Nets (LLITNs) in endemic and epidemic districts,pKaub8WcJK8,,,,
AWP Pregnant Women receiving TT2 plus  immunization,hxu6hN9nSGM,,,,
AWP Quarterly Facility Health Committee meetings held,guHckcmweLR,,,,
AWP Therapeutic committee / clinical audit meetings held,MOI8ejlWYDT,,,,
AWP Total available financing,T6j6hwjzqDf,,,,
AWP Total available financing (kshs),lJyjHcgXgmu,,,,
AWP Total inpatient days (OBD),uQa4Xu1Bq7P,,,,
AWP Total referrals from facility,Zjeki9HAwr6,,,,
AWP Under 1 dying in health facility,EKidVxAAGt1,,,,
AWP Women of Reproductive Age screened for cervical cancer,bV1eHMTMVpk,,,,
AWP Women of reproductive age (WRA) receiving family planning (FP) commodities,o78SAi5AQT9,,,,
AZT 300mg BD (from week 14 to Delivery); then NVP 200mg stat + AZT 600mg stat (or 300mg BD) + 3TC 150mg BD during labour; then 1 tab of AZT/3TC 300mg/,A5hTFH8vgyj,,,,
AZT + 3TC + ABC,VArYkzYYUxt,,,,
AZT + 3TC (Adult PEP Option 1),afV7z6Fl4bO,,,,
AZT + 3TC + ATV/r,siTwnUuJEhi,,,,
AZT + 3TC + EFV,bdlPNEzrCTp,,,,
AZT + 3TC + EFV Paediatric,hcGNlQWu321,,,,
AZT + 3TC + LPV/r,K3Tiw9oNYqQ,,,,
AZT + 3TC + LPV/r (Adult PEP Option 2),qVIczecLKPa,,,,
AZT + 3TC + LPV/r Paediatric,GvBPBx5WLXp,,,,
